plate_length,plate_breadth,tp,q_load,BC,nx,ny,dsx,wsx,dsy,wsy,max_deflection,max_stress,nat_freq,is_augmented
1143.0,762.0,11.14,10.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.145325390625,171.56812499999998,-1.0,1
1143.0,953.0,11.14,0.25,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.0036331347656249997,4.289203125000001,-1.0,1
1143.0,953.0,11.14,0.5,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.007266269531249999,8.578406250000002,-1.0,1
1143.0,953.0,11.14,1.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.014532539062499999,17.156812500000004,-1.0,1
1143.0,953.0,11.14,2.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.029065078124999998,34.31362500000001,-1.0,1
1143.0,953.0,11.14,5.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.0726626953125,85.78406249999999,-1.0,1
1143.0,953.0,11.14,10.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.145325390625,171.56812499999998,-1.0,1
1524.0,381.0,11.14,0.25,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.0114825,7.62525,-1.0,1
1524.0,381.0,11.14,0.5,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.022965,15.2505,-1.0,1
1524.0,381.0,11.14,1.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.04593,30.501,-1.0,1
1524.0,381.0,11.14,2.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.09186,61.002,-1.0,1
1524.0,381.0,11.14,5.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.22964999999999997,152.505,-1.0,1
1524.0,381.0,11.14,10.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.45929999999999993,305.01,-1.0,1
1524.0,572.0,11.14,0.25,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.0114825,7.62525,-1.0,1
1524.0,572.0,11.14,0.5,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.022965,15.2505,-1.0,1
1524.0,572.0,11.14,1.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.04593,30.501,-1.0,1
1524.0,572.0,11.14,2.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.09186,61.002,-1.0,1
1524.0,572.0,11.14,5.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.22964999999999997,152.505,-1.0,1
1524.0,572.0,11.14,10.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.45929999999999993,305.01,-1.0,1
1524.0,762.0,11.14,0.25,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.0114825,7.62525,-1.0,1
1524.0,762.0,11.14,0.5,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.022965,15.2505,-1.0,1
1524.0,762.0,11.14,1.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.04593,30.501,-1.0,1
1524.0,762.0,11.14,2.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.09186,61.002,-1.0,1
1524.0,762.0,11.14,5.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.22964999999999997,152.505,-1.0,1
1524.0,762.0,11.14,10.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.45929999999999993,305.01,-1.0,1
1524.0,953.0,11.14,0.25,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.0114825,7.62525,-1.0,1
1524.0,953.0,11.14,0.5,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.022965,15.2505,-1.0,1
1524.0,953.0,11.14,1.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.04593,30.501,-1.0,1
1524.0,953.0,11.14,2.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.09186,61.002,-1.0,1
1524.0,953.0,11.14,5.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.22964999999999997,152.505,-1.0,1
1524.0,953.0,11.14,10.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.45929999999999993,305.01,-1.0,1
1905.0,381.0,11.14,0.25,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.028033447265625,11.914453125000001,-1.0,1
1905.0,381.0,11.14,0.5,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.05606689453125,23.828906250000003,-1.0,1
1905.0,381.0,11.14,1.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.1121337890625,47.657812500000006,-1.0,1
1905.0,381.0,11.14,2.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.224267578125,95.31562500000001,-1.0,1
1905.0,381.0,11.14,5.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.5606689453125,238.2890625,-1.0,1
1905.0,381.0,11.14,10.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,1.121337890625,476.578125,-1.0,1
1905.0,572.0,11.14,0.25,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.028033447265625,11.914453125000001,-1.0,1
1905.0,572.0,11.14,0.5,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.05606689453125,23.828906250000003,-1.0,1
1905.0,572.0,11.14,1.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.1121337890625,47.657812500000006,-1.0,1
1905.0,572.0,11.14,2.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.224267578125,95.31562500000001,-1.0,1
1905.0,572.0,11.14,5.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.5606689453125,238.2890625,-1.0,1
1905.0,572.0,11.14,10.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,1.121337890625,476.578125,-1.0,1
1905.0,762.0,11.14,0.25,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.028033447265625,11.914453125000001,-1.0,1
1905.0,762.0,11.14,0.5,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.05606689453125,23.828906250000003,-1.0,1
1905.0,762.0,11.14,1.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.1121337890625,47.657812500000006,-1.0,1
1905.0,762.0,11.14,2.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.224267578125,95.31562500000001,-1.0,1
1905.0,762.0,11.14,5.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.5606689453125,238.2890625,-1.0,1
1905.0,762.0,11.14,10.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,1.121337890625,476.578125,-1.0,1
1905.0,953.0,11.14,0.25,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.028033447265625,11.914453125000001,-1.0,1
1905.0,953.0,11.14,0.5,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.05606689453125,23.828906250000003,-1.0,1
1905.0,953.0,11.14,1.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.1121337890625,47.657812500000006,-1.0,1
1905.0,953.0,11.14,2.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.224267578125,95.31562500000001,-1.0,1
1905.0,953.0,11.14,5.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.5606689453125,238.2890625,-1.0,1
1905.0,953.0,11.14,10.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,1.121337890625,476.578125,-1.0,1
2286.0,381.0,11.14,0.25,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.058130156249999995,17.156812500000004,-1.0,1
2286.0,381.0,11.14,0.5,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.11626031249999999,34.31362500000001,-1.0,1
2286.0,381.0,11.14,1.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.23252062499999998,68.62725000000002,-1.0,1
2286.0,381.0,11.14,2.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,0.46504124999999996,137.25450000000004,-1.0,1
2286.0,381.0,11.14,5.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,1.162603125,343.13624999999996,-1.0,1
2286.0,381.0,11.14,10.0,1.0,4.0,0.0,75.0,7.5,0.0,0.0,2.32520625,686.2724999999999,-1.0,1
2286.0,572.0,11.14,0.25,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.058130156249999995,17.156812500000004,-1.0,1
2286.0,572.0,11.14,0.5,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.11626031249999999,34.31362500000001,-1.0,1
2286.0,572.0,11.14,1.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.23252062499999998,68.62725000000002,-1.0,1
2286.0,572.0,11.14,2.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,0.46504124999999996,137.25450000000004,-1.0,1
2286.0,572.0,11.14,5.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,1.162603125,343.13624999999996,-1.0,1
2286.0,572.0,11.14,10.0,1.0,4.0,0.0,112.59842519685039,11.259842519685039,0.0,0.0,2.32520625,686.2724999999999,-1.0,1
2286.0,762.0,11.14,0.25,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.058130156249999995,17.156812500000004,-1.0,1
2286.0,762.0,11.14,0.5,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.11626031249999999,34.31362500000001,-1.0,1
2286.0,762.0,11.14,1.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.23252062499999998,68.62725000000002,-1.0,1
2286.0,762.0,11.14,2.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,0.46504124999999996,137.25450000000004,-1.0,1
2286.0,762.0,11.14,5.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,1.162603125,343.13624999999996,-1.0,1
2286.0,762.0,11.14,10.0,1.0,4.0,0.0,150.0,15.0,0.0,0.0,2.32520625,686.2724999999999,-1.0,1
2286.0,953.0,11.14,0.25,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.058130156249999995,17.156812500000004,-1.0,1
2286.0,953.0,11.14,0.5,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.11626031249999999,34.31362500000001,-1.0,1
2286.0,953.0,11.14,1.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.23252062499999998,68.62725000000002,-1.0,1
2286.0,953.0,11.14,2.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,0.46504124999999996,137.25450000000004,-1.0,1
2286.0,953.0,11.14,5.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,1.162603125,343.13624999999996,-1.0,1
2286.0,953.0,11.14,10.0,1.0,4.0,0.0,187.5984251968504,18.75984251968504,0.0,0.0,2.32520625,686.2724999999999,-1.0,1
762.0,381.0,16.06,0.25,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.00169703125,4.02225,-1.0,1
762.0,381.0,16.06,0.5,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.0033940625,8.0445,-1.0,1
762.0,381.0,16.06,1.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.006788125,16.089,-1.0,1
762.0,381.0,16.06,2.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.01357625,32.178,-1.0,1
762.0,381.0,16.06,5.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.033940624999999995,80.445,-1.0,1
762.0,381.0,16.06,10.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.06788124999999999,160.89,-1.0,1
762.0,572.0,16.06,0.25,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.00169703125,4.02225,-1.0,1
762.0,572.0,16.06,0.5,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.0033940625,8.0445,-1.0,1
762.0,572.0,16.06,1.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.006788125,16.089,-1.0,1
762.0,572.0,16.06,2.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.01357625,32.178,-1.0,1
762.0,572.0,16.06,5.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.033940624999999995,80.445,-1.0,1
762.0,572.0,16.06,10.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.06788124999999999,160.89,-1.0,1
762.0,762.0,16.06,0.25,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.00169703125,4.02225,-1.0,1
762.0,762.0,16.06,0.5,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.0033940625,8.0445,-1.0,1
762.0,762.0,16.06,1.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.006788125,16.089,-1.0,1
762.0,762.0,16.06,2.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.01357625,32.178,-1.0,1
762.0,762.0,16.06,5.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.033940624999999995,80.445,-1.0,1
762.0,762.0,16.06,10.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.06788124999999999,160.89,-1.0,1
1143.0,381.0,16.06,0.25,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.008591220703125,9.0500625,-1.0,1
1143.0,381.0,16.06,0.5,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.01718244140625,18.100125,-1.0,1
1143.0,381.0,16.06,1.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.0343648828125,36.20025,-1.0,1
1143.0,381.0,16.06,2.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.068729765625,72.4005,-1.0,1
1143.0,381.0,16.06,5.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.1718244140625,181.00124999999997,-1.0,1
1143.0,381.0,16.06,10.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.343648828125,362.00249999999994,-1.0,1
1143.0,572.0,16.06,0.25,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.008591220703125,9.0500625,-1.0,1
1143.0,572.0,16.06,0.5,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.01718244140625,18.100125,-1.0,1
1143.0,572.0,16.06,1.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.0343648828125,36.20025,-1.0,1
1143.0,572.0,16.06,2.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.068729765625,72.4005,-1.0,1
1143.0,572.0,16.06,5.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.1718244140625,181.00124999999997,-1.0,1
1143.0,572.0,16.06,10.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.343648828125,362.00249999999994,-1.0,1
1143.0,762.0,16.06,0.25,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.008591220703125,9.0500625,-1.0,1
1143.0,762.0,16.06,0.5,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.01718244140625,18.100125,-1.0,1
1143.0,762.0,16.06,1.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.0343648828125,36.20025,-1.0,1
1143.0,762.0,16.06,2.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.068729765625,72.4005,-1.0,1
1143.0,762.0,16.06,5.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.1718244140625,181.00124999999997,-1.0,1
1143.0,762.0,16.06,10.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.343648828125,362.00249999999994,-1.0,1
1143.0,953.0,16.06,0.25,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.008591220703125,9.0500625,-1.0,1
1143.0,953.0,16.06,0.5,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.01718244140625,18.100125,-1.0,1
1143.0,953.0,16.06,1.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.0343648828125,36.20025,-1.0,1
1143.0,953.0,16.06,2.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.068729765625,72.4005,-1.0,1
1143.0,953.0,16.06,5.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.1718244140625,181.00124999999997,-1.0,1
1143.0,953.0,16.06,10.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.343648828125,362.00249999999994,-1.0,1
1524.0,381.0,16.06,0.25,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.0271525,16.089,-1.0,1
1524.0,381.0,16.06,0.5,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.054305,32.178,-1.0,1
1524.0,381.0,16.06,1.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.10861,64.356,-1.0,1
1524.0,381.0,16.06,2.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.21722,128.712,-1.0,1
1524.0,381.0,16.06,5.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.5430499999999999,321.78,-1.0,1
1524.0,381.0,16.06,10.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,1.0860999999999998,643.56,-1.0,1
1524.0,572.0,16.06,0.25,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.0271525,16.089,-1.0,1
1524.0,572.0,16.06,0.5,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.054305,32.178,-1.0,1
1524.0,572.0,16.06,1.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.10861,64.356,-1.0,1
1524.0,572.0,16.06,2.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.21722,128.712,-1.0,1
1524.0,572.0,16.06,5.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.5430499999999999,321.78,-1.0,1
1524.0,572.0,16.06,10.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,1.0860999999999998,643.56,-1.0,1
1524.0,762.0,16.06,0.25,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.0271525,16.089,-1.0,1
1524.0,762.0,16.06,0.5,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.054305,32.178,-1.0,1
1524.0,762.0,16.06,1.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.10861,64.356,-1.0,1
1524.0,762.0,16.06,2.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.21722,128.712,-1.0,1
1524.0,762.0,16.06,5.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.5430499999999999,321.78,-1.0,1
1524.0,762.0,16.06,10.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,1.0860999999999998,643.56,-1.0,1
1524.0,953.0,16.06,0.25,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.0271525,16.089,-1.0,1
1524.0,953.0,16.06,0.5,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.054305,32.178,-1.0,1
1524.0,953.0,16.06,1.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.10861,64.356,-1.0,1
1524.0,953.0,16.06,2.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.21722,128.712,-1.0,1
1524.0,953.0,16.06,5.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.5430499999999999,321.78,-1.0,1
1524.0,953.0,16.06,10.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,1.0860999999999998,643.56,-1.0,1
1905.0,381.0,16.06,0.25,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.066290283203125,25.139062499999998,-1.0,1
1905.0,381.0,16.06,0.5,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.13258056640625,50.278124999999996,-1.0,1
1905.0,381.0,16.06,1.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.2651611328125,100.55624999999999,-1.0,1
1905.0,381.0,16.06,2.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.530322265625,201.11249999999998,-1.0,1
1905.0,381.0,16.06,5.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,1.3258056640625,502.78124999999994,-1.0,1
1905.0,381.0,16.06,10.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,2.651611328125,1005.5624999999999,-1.0,1
1905.0,572.0,16.06,0.25,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.066290283203125,25.139062499999998,-1.0,1
1905.0,572.0,16.06,0.5,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.13258056640625,50.278124999999996,-1.0,1
1905.0,572.0,16.06,1.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.2651611328125,100.55624999999999,-1.0,1
1905.0,572.0,16.06,2.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.530322265625,201.11249999999998,-1.0,1
1905.0,572.0,16.06,5.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,1.3258056640625,502.78124999999994,-1.0,1
1905.0,572.0,16.06,10.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,2.651611328125,1005.5624999999999,-1.0,1
1905.0,762.0,16.06,0.25,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.066290283203125,25.139062499999998,-1.0,1
1905.0,762.0,16.06,0.5,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.13258056640625,50.278124999999996,-1.0,1
1905.0,762.0,16.06,1.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.2651611328125,100.55624999999999,-1.0,1
1905.0,762.0,16.06,2.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.530322265625,201.11249999999998,-1.0,1
1905.0,762.0,16.06,5.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,1.3258056640625,502.78124999999994,-1.0,1
1905.0,762.0,16.06,10.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,2.651611328125,1005.5624999999999,-1.0,1
1905.0,953.0,16.06,0.25,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.066290283203125,25.139062499999998,-1.0,1
1905.0,953.0,16.06,0.5,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.13258056640625,50.278124999999996,-1.0,1
1905.0,953.0,16.06,1.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.2651611328125,100.55624999999999,-1.0,1
1905.0,953.0,16.06,2.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.530322265625,201.11249999999998,-1.0,1
1905.0,953.0,16.06,5.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,1.3258056640625,502.78124999999994,-1.0,1
1905.0,953.0,16.06,10.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,2.651611328125,1005.5624999999999,-1.0,1
2286.0,381.0,16.06,0.25,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.13745953125,36.20025,-1.0,1
2286.0,381.0,16.06,0.5,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.2749190625,72.4005,-1.0,1
2286.0,381.0,16.06,1.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,0.549838125,144.801,-1.0,1
2286.0,381.0,16.06,2.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,1.09967625,289.602,-1.0,1
2286.0,381.0,16.06,5.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,2.749190625,724.0049999999999,-1.0,1
2286.0,381.0,16.06,10.0,0.0,4.0,0.0,50.0,5.0,0.0,0.0,5.49838125,1448.0099999999998,-1.0,1
2286.0,572.0,16.06,0.25,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.13745953125,36.20025,-1.0,1
2286.0,572.0,16.06,0.5,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.2749190625,72.4005,-1.0,1
2286.0,572.0,16.06,1.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,0.549838125,144.801,-1.0,1
2286.0,572.0,16.06,2.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,1.09967625,289.602,-1.0,1
2286.0,572.0,16.06,5.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,2.749190625,724.0049999999999,-1.0,1
2286.0,572.0,16.06,10.0,0.0,4.0,0.0,75.06561679790026,7.506561679790026,0.0,0.0,5.49838125,1448.0099999999998,-1.0,1
2286.0,762.0,16.06,0.25,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.13745953125,36.20025,-1.0,1
2286.0,762.0,16.06,0.5,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.2749190625,72.4005,-1.0,1
2286.0,762.0,16.06,1.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,0.549838125,144.801,-1.0,1
2286.0,762.0,16.06,2.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,1.09967625,289.602,-1.0,1
2286.0,762.0,16.06,5.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,2.749190625,724.0049999999999,-1.0,1
2286.0,762.0,16.06,10.0,0.0,4.0,0.0,100.0,10.0,0.0,0.0,5.49838125,1448.0099999999998,-1.0,1
2286.0,953.0,16.06,0.25,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.13745953125,36.20025,-1.0,1
2286.0,953.0,16.06,0.5,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.2749190625,72.4005,-1.0,1
2286.0,953.0,16.06,1.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,0.549838125,144.801,-1.0,1
2286.0,953.0,16.06,2.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,1.09967625,289.602,-1.0,1
2286.0,953.0,16.06,5.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,2.749190625,724.0049999999999,-1.0,1
2286.0,953.0,16.06,10.0,0.0,4.0,0.0,125.06561679790028,12.506561679790027,0.0,0.0,5.49838125,1448.0099999999998,-1.0,1
762.0,381.0,13.85,0.25,0.0,4.0,0.0,62.5,6.25,0.0,0.0,0.00097515625,3.793875,-1.0,1
762.0,381.0,13.85,0.5,0.0,4.0,0.0,62.5,6.25,0.0,0.0,0.0019503125,7.58775,-1.0,1
762.0,381.0,13.85,1.0,0.0,4.0,0.0,62.5,6.25,0.0,0.0,0.003900625,15.1755,-1.0,1
762.0,381.0,13.85,2.0,0.0,4.0,0.0,62.5,6.25,0.0,0.0,0.00780125,30.351,-1.0,1
762.0,381.0,13.85,5.0,0.0,4.0,0.0,62.5,6.25,0.0,0.0,0.019503125,75.8775,-1.0,1
762.0,381.0,13.85,10.0,0.0,4.0,0.0,62.5,6.25,0.0,0.0,0.03900625,151.755,-1.0,1
762.0,572.0,13.85,0.25,0.0,4.0,0.0,93.83202099737532,9.383202099737533,0.0,0.0,0.00097515625,3.793875,-1.0,1
762.0,572.0,13.85,0.5,0.0,4.0,0.0,93.83202099737532,9.383202099737533,0.0,0.0,0.0019503125,7.58775,-1.0,1
